Organization - Name,Organization - ID,Organization - Website (Lusha)
"Gemeinnützige Bau-, Wohnungs- und Siedlungsgenossenschaft für Kärnten ""Fortschritt"", registrierte Genossenschaft mit beschränkter Haftung",179662,
Rinnhofer GmbH,179663,
"Gojer, Kärntner Entsorgungsdienst GmbH",179664,
"Reinhard Eder, Blechbaugesellschaft m.b.H.",179665,
"Gemeinnützige Wohnungsgesellschaft der Stadt Steyr, GmbH",179666,
Neureiter GmbH,179667,
"""SMK"" Metall- u. Kunststoffwaren Gesellschaft m.b.H.",179668,
Laas Leichtdach-Systeme Gesellschaft m.b.H.,179669,
Lamplmayr Elektro-Fernseh-Radio Gesellschaft m.b.H.,179670,
LTF Landegger Warenvertriebsgesellschaft m.b.H.,179671,
Hotel Hochschober GmbH,179672,
Friedrich Seier Gesellschaft m.b.H.,179673,
Herbert Schröck Gesellschaft m.b.H.,179674,
Hotel Kaiserwasser GmbH,179675,
"""FUX"" Maschinenbau u. Kunststofftechnik GmbH",179676,
Diagnosezentrum Favoriten GmbH Am Hauptbahnhof,179677,
"""Sojarei"" Vollwertkost-Gesellschaft m.b.H.",179678,
Unterleuthner Gesellschaft m.b.H,179680,
Johann Offner Werkzeugindustrie Gesellschaft m.b.H.,179681,
Josef Speckner GmbH,179682,
Johann Säckl Gesellschaft m.b.H.,179683,
Wiesinger Gesellschaft m.b.H.,179685,
Kremstal Türenwerk GmbH,179688,
KITTINGER Ges.m.b.H.,179689,
"Raiffeisen-Lagerhaus Lavanttal, registrierte Genossenschaft mit beschränkter Haftung",179690,
Gemeinnützige Gesellschaft für den Betrieb von Sozialprojekten der Arbeitsgemeinschaft für Nichtseßhaftenhilfe Wien GmbH,179691,
Russmedia Immobilien GmbH & Co OG,179693,
Gasthof Post GmbH & Co KG,179694,
GOESSLER KUVERTS Gesellschaft m.b.H.,179696,
ÖSTAP Holding GmbH,179697,
Institut für Qualitätssicherung in Prävention und Rehabilitation iqpr GmbH an der Deutschen Sporthochschule Köln,179699,
Henk Driessen Supermarkt B.V.,179700,
Humenberger-Riesenhuber Gesellschaft m.b.H.,179701,
Hager Electro Gesellschaft m.b.H.,179702,
Horst Zimmermann GmbH,179703,
Friedrich Widhalm GmbH & Co KG,179704,
EBRO ARMATUREN Gesellschaft m.b.H.,179706,
PKM - Muldenzentrale GmbH,179708,
"Egger & Co, nunmehr GmbH & Co KG, Orthopädiemechaniker und Bandagist",179709,
Eiermacher GmbH,179710,
EPRO Gallspach GmbH,179711,
E. Mayr Reinigungstechnik Gesellschaft m.b.H.,179712,
Josef Pinetz Gesellschaft m.b.H.,179713,
Leichtfried Frisuren Gesellschaft m.b.H.,179714,
F. Almauer Gesellschaft m.b.H.,179715,
Flexopack-Verpackungen Gesellschaft m.b.H.,179716,
JAKO Messtechnik GmbH,179718,
TRILUX-LEUCHTEN GmbH,179720,
TSG Austria GmbH,179721,
"""Schafberghüsli"" Restaurant GmbH & Co. KG",179723,
Manfred Berger Gesellschaft m.b.H.,179724,
"""LeopoldauereAlm""eGastronomiebetriebsgesellschaftem.b.H.",179725,
Rebschule Tschida GmbH,179726,
Baubedarf-Wimmer GmbH,179727,
Buchegger Umweltservice & Logistik GmbH,179729,
MPR Trade GmbH,179731,
Cafe Promenade GmbH,179732,
CONFIDA Wirtschaftstreuhandgesellschaft m.b.H.,179734,
KORA GmbH,179735,
"""SIRO Beschläge- und Metallwarenfabrik Gesellschaft m.b.H.""",179736,
Rösner & Schütz GmbH,179737,
L. Gussenbauer & Sohn Spezialbauunternehmung Gesellschaft m.b.H.,179738,
Fischer Maschinen- und Apparatebau GmbH,179739,
HRP Immobilien GmbH,179740,
Haider & Co Hoch- und Tiefbau GmbH,179741,
Ing. Fritz Kern Gesellschaft m.b.H.,179742,
Victor Wagner & Glass GmbH,179743,
Prochaska Gesellschaft m.b.H.,179744,
KOLESA Stahl- und Metallbau Gesellschaft m.b.H.,179745,
AM Blitzschutz- u. ElektroTECHNIK GmbH,179746,
Koller - Rubak Gesellschaft m.b.H.,179747,
AFS MEDICAL GmbH,179748,
Intercura Treuhand- und Revisionsgesellschaft m.b.H.,179750,
Woge Realitäten Gesellschaft m.b.H.,179751,
METAGRO Edelstahltechnik AG,179752,
Rockwell Automation GesmbH,179753,
KLAFS GmbH,179754,
Katzbeck FensterGmbH Austria,179755,
TRUST Personal GmbH,179756,
Kludi Armaturen Austria Gesellschaft m.b.H.,179757,
Unterkofler Holzbau GmbH,179758,
Polst Gesellschaft m.b.H.,179759,
Neudoerfler Office Systems GmbH,179760,
G. Lang Gesellschaft m.b.H.,179761,
GH Möbeltischlerei Hoffmann u. Söhne Ges.m.b.H.,179762,
SKM gemeinnützige Betriebsträger- und Dienstleistungs-Gesellschaft mbH,179763,
S & S Steinhuber GmbH,179764,
August Weisgram Gesellschaft m.b.H.,179765,
JCT Group GmbH,179766,
M. Gulyas - H. Heigl Dachdeckerei & Bauspenglerei GmbH,179767,
Pfefferkorn Gesellschaft mbH & Co KG,179768,
KFZ-Wagner Gesellschaft m.b.H.,179769,
Joh. Offner Verwaltung und Vertrieb Gesellschaft m.b.H.,179770,
pwt pannonische Wirtschaftstreuhand - Gesellschaft m.b.H.,179771,
Hueck Aluminium Gesellschaft m.b.H.,179772,
Fürpaß G.m.b.H. & Co KG,179773,
Betonwerk Koch Gesellschaft m.b.H.,179774,
Estee Lauder Cosmetics Gesellschaft m.b.H.,179775,
Kunststoffwerk Kremsmünster GmbH,179776,
Hotel Schneeberghof Betriebsges.m.b.H.,179777,
"Ludwig Pall, Speditions- und Transportgesellschaft m.b.H.",179778,
KNUSPERSTUBE Bäckerei Gesellschaft m.b.H.,179779,
Continental Automotive Trading Österreich GmbH,179780,
Richard Hofer Gesellschaft m.b.H.,179781,
BACARDI-MARTINI GMBH,179782,
"Baustoffe - Verkaufslager, Harald Christian Ehrlich GmbH",179783,
Eisen-Lenz Enns Handelsgesellschaft m.b.H.,179784,
Josef Mann Gesellschaft m.b.H.,179785,
PIU-PRINTEX Gesellschaft für programmierte Instruktion im Unterricht GmbH,179786,
RW Group Austria Produktions- und Handelsgesellschaft mbH,179787,
Rathmanner Gesellschaft m.b.H.,179788,
LEWA Austria GmbH,179789,
Elwera Installationsgesellschaft m.b.H.,179790,
Hema Dienstleistungs GmbH,179791,
FEST-DEKOR Gesellschaft m.b.H.,179792,
Himmelberger Zeughammerwerk Leonhard Müller & Söhne GmbH,179793,
Orion Leuchten-Fabrik Molecz & Sohn Gesellschaft m.b.H.,179794,
"Anstoss, Regelgeräte Gesellschaft m.b.H.",179795,
Hecher Gesellschaft m.b.H.,179796,
KS Baumanagement GmbH,179797,
NCA Container- und Anlagenbau GmbH.,179798,
Bierbaum Gesellschaft m.b.H.,179799,
K & S Dacherrichtungs Gesellschaft m.b.H.,179800,
Allemeyer Gesellschaft m.b.H.,179801,
Gasthof 3 Eichen Gollackner GmbH & Co KG,179802,
Hanger Holz GmbH,179803,
Labor für Zytologie und Histologie Dr. Ulm Gesellschaft m.b.H.,179804,
Cura-San Bandagist G.m.b.H.,179805,
Schiedel GmbH,179806,
Marienhof GmbH,179807,
Gienanth Steyr Guss GmbH,179808,
Panozzo Gesellschaft m.b.H.,179809,
Ball Beverage Packaging Ludesch GmbH,179811,
ULBRICH Maschinenbau- und Export-Import Betriebsg.m.b.H.,179812,
Auto Doczekal GmbH,179813,
Josef Bruck GmbH,179814,
Hilti Austria Industrie GmbH,179815,
O.P.M. Gaststätten-Betriebsgesellschaft m.b.H.,179816,
KfV Sicherheit-Service GmbH,179817,
MM PACKAGING GmbH,179818,
Nalco Österreich Gesellschaft m.b.H.,179819,
Quarzolith-Süd Fertigputz Gesellschaft m.b.H.,179820,
Karner - Bau Gesellschaft m.b.H.,179821,
Pro Revisio Wirtschaftsprüfung und Steuerberatung GmbH,179822,
Harreither Gesellschaft m.b.H.,179823,
Franz Hauswirth Ges.m.b.H.,179824,
"""Gigant"" Verpackungstechnik Ges.m.b.H.",179825,
"""Sensenwerk Sonnleithner Gesellschaft m.b.H.""",179826,
Elektrizitätswerke Eisenhuber GmbH & Co KG,179827,
Falter-Verlags-Gesellschaft m.b.H.,179828,
Schraufstädter GmbH,179829,
Ing. Fraenkel & Kirchner GmbH,179830,
Radits Installations-GmbH,179831,
ZENTRAPLAN Planungsgesellschaft m.b.H.,179833,
Kirchdorfer Zementwerk Hofmann Gesellschaft m.b.H.,179834,
Josef Steurer u. Co. Gesellschaft m.b.H.,179835,
Johann Müller Ges.m.b.H.,179836,
WEDCO Handelsgesellschaft m.b.H.,179837,
Hubert Nöbauer Gesellschaft m.b.H.,179838,
"ALMDORF ""Seinerzeit"" Touristik Aktiengesellschaft",179839,
"Hotel-Restauration ""Höldrichsmühle"" Ernst Moser Gesellschaft m.b.H.",179840,
TITANIC Schweißtechnik u. Rohrleitungsbau GmbH,179841,
Schullin Wien GmbH,179842,
"ASTAM Allgemeiner Stahl-, Anlagen- und Maschinenbau, Gesellschaft mbH",179843,
Johann Weratschnig Transportgesellschaft m.b.H.,179844,
Dr. Piribauer GmbH,179845,
Malik Beteiligungsgesellschaft m.b.H.,179846,
Lipfert GmbH,179847,
OBERGER Gesellschaft m.b.H.,179848,
TCG UNITECH Systemtechnik GmbH,179849,
Johanniter Österreich Liegenschaftsverwaltung und-betreuung GmbH,179850,
OBERMAIR Transporte-Erdbau GmbH,179851,
Waldemar Benedict & Co GmbH,179852,
Wittmann Gesellschaft m.b.H.,179853,
Wein & Co Handelsges.m.b.H.,179854,
Wicknorm Fenster GmbH,179855,
WOLTERS KLUWER FS Austria GmbH,179856,
"""Fromme Helene"" Restaurant GmbH",179857,
Vila Vita Ferienanlage Pannonia Betriebsgesellschaft mit beschränkter Haftung,179858,
Kransteiner GmbH,179859,
Krempl Facility Services GmbH,179860,
"Kaffee-Restaurant ""Mozart"" bei der Oper Gesellschaft m.b.H",179861,
Karosserie Hausott Gesellschaft m.b.H.,179862,
KÄRNTNER LEGRO Lebensmittelgroßhandel Gesellschaft m.b.H.,179863,
"""Volkstheater"" Gesellschaft m.b.H.",179864,
Gollinger Gesellschaft m.b.H.,179865,
Grohe Gesellschaft m.b.H.,179866,
G. u. G. Spindler Baugesellschaft m.b.H.,179867,
Niederndorfer Kieswerke - Transportbeton Gesellschaft m.b.H.,179868,
LEEB Balkone GmbH,179869,
FLW Handels Gesellschaft m.b.H.,179870,
Ing. Hiessberger Gesellschaft m.b.H.,179871,
Franz Wolf Gesellschaft m.b.H.,179872,
Franz Trinker Räderproduktion GmbH,179873,
IVM Technical Consultants Wien Gesellschaft m.b.H.,179874,
Innocente Gesellschaft m.b.H.,179875,
Hochhold Projekt GmbH,179876,
"Internationales Amtssitz- und Konferenzzentrum Wien, Aktiengesellschaft",179877,
Fassadenbau Ecklmair Gesellschaft m.b.H.,179878,
Helmut Sachers Kaffee GmbH,179879,
IPG Mediabrands GmbH,179880,
DIALAB Produktion und Vertrieb von chemisch-technischen Produkten und Laborinstrumenten Gesellschaft m.b.H.,179881,
Ebner Verwaltung GmbH,179882,
E. Winzer Gesellschaft m.b.H.,179883,
Elektro Rapold GmbH,179884,
WIENER STADTWERKE GmbH,179885,
Lucky-Car Autoservice GmbH,179886,
JURA Elektroapparate VertriebsgesmbH,179887,
MINERALWASSER - Vertriebsgesellschaft m.b.H.,179888,
MAURER Speditions- und Transportges.m.b.H.,179889,
MODAL-Gesellschaft für betriebsorientierte Bildung und Management GmbH.,179890,
Mader Reisen VertriebsGmbH,179891,
Kitzberger Möbel GmbH,179892,
WERBA-Chem GmbH,179893,
"Knize & Comp. ""C. M. Frank"" Gesellschaft m.b.H.",179894,
Baumeister Ingenieur Josef Hubert Gesellschaft m.b.H.,179895,
Baumgartner Automation GmbH,179896,
Bruckschlögl Gesellschaft m.b.H.,179897,
I. V. T. Immobilien Treuhand- und Verwaltungsgesellschaft m.b.H.,179899,
Nilfisk GmbH,179900,
Ulmenhof Betriebs GmbH,179901,
Weilhartner Snack GmbH,179902,
Gemeinnützige Wohnungs- und Siedlungsgesellschaft der Wiener Stadtwerke Gesellschaft m.b.H.,179903,
FLOWSERVE (Austria) GmbH,179904,
Erstes Burgenländisches Rechenzentrum Gesellschaft mit beschränkter Haftung,179905,
Elektro Merl GmbH,179906,
Filmhaus Wien-Universa Filmproduktionsgesellschaft m.b.H.,179907,
Gerlach Gesellschaft m.b.H.,179908,
Rudolf Gutmann u. Sohn GmbH & Co KG,179909,
Gruber Ges.m.b.H. & Co.KG.,179910,
KOLOSZAR MEDIZINTECHNIK G.m.b.H.,179911,
any.act event und gastro GmbH,179912,
TH Systemgastronomie GmbH & Co. KG,179913,
AUER Signal GmbH,179914,
A. Silbergasser Gesellschaft m.b.H.,179915,
"Funk-Taxi-Baden, Personen-Beförderungs Gesellschaft m.b.H.",179916,
Druckerei Hans Jentzsch & Co. Gesellschaft m.b.H.,179917,
Niederösterreich-Werbung GmbH,179918,
MAM Health & Innovation GmbH,179919,
"Mayer Abbruch, Transport und Recycling GmbH",179920,
Esprit Handelsgesellschaft m.b.H.,179921,
Pilkington Austria GmbH,179922,
GEOCONSULT Wien ZT Gesellschaft m.b.H.,179923,
"""ASTRO"" Handelsgesellschaft m.b.H.",179924,
Unterfurtner Gesellschaft m.b.H.,179925,
Josefy Gesellschaft mit beschränkter Haftung,179926,
Just Leitern Aktiengesellschaft,179927,
Johann Strauss GmbH,179928,
Ott Autoservice GmbH & Co KG,179929,
Wilhelm Bachner Ges.m.b.H. & Co.KG,179930,
Kirilowitsch Ges.m.b.H.,179931,
Knauf Insulation GmbH,179932,
Verlag Österreich G.m.b.H.,179933,
Koidl Vergnügungsbetriebe GmbH,179934,
Kroneis GmbH,179935,
Zeller Hotelbetriebs GmbH,179936,
RAX Betriebs- und Verwaltungs-GmbH,179937,
Grant Thornton ALPEN-ADRIA Wirtschaftsprüfung GmbH,179938,
Rose Gesellschaft m.b.H.,179939,
"""Gastro-Danieli"" Restaurantbetrieb GmbH & Co KG",179940,
LORENZ Shoe Group GmbH Austria,179941,
LAND-REIN GmbH,179942,
Ing. Richard Rambacher Dachdecker- und Spenglerei Gesellschaft mbH,179943,
Ing. Kierein & Webel GmbH & Co KG,179944,
Felix Spicker Gesellschaft m.b.H.,179945,
IPM Institut für physikalische Medizin Gesellschaft m.b.H. & Co. KG,179946,
Hörl & Partner Ges.m.b.H.,179947,
Falkensteiner Hotel Sonnenalpe GmbH,179948,
Hydraulikzentrum Mrak GmbH,179949,
Ing. Michael KATZBECK Ges.m.b.H.,179950,
Heinrich Brammen Ges.m.b.H.,179951,
Franz Kastner GmbH,179952,
DAMAX GmbH,179953,
Donau Forum Druck Ges.m.b.H.,179954,
Parametric Technology Gesellschaft m.b.H.,179956,
Pressler Stahl- und Alubau GmbH & Co KG,179957,
EURO UNITECH Elektrotechnik GmbH,179958,
HK Elektrik GmbH,179960,
Teppichreinigung Stepanek Gesellschaft mit beschränkter Haftung,179961,
MORGENTAU Biogemüse GmbH,179962,
MR-CT Magnetresonanz- und Computertomographie Betriebsgesellschaft m.b.H.,179963,
M. Partsch Verkehrsbetriebe GmbH,179964,
"Walter Fritz, Gesellschaft m.b.H. & Co KG.",179965,
Meidlinger Gerüstbau GmbH,179966,
"Mazars Tax Advisory GmbH, Steuerberatungs- und Wirtschaftsprüfungsgesellschaft",179967,
nox NachtExpress Austria GmbH,179968,
Kieslinger Holding GmbH,179969,
Bergeralm Besitz GmbH,179970,
BGM Betriebsführung- und Gebäudemanagement GesmbH,179971,
Jennissen Vastgoed en Materieel B.V.,179972,
Gschaider Holding GmbH,179973,
Camping Betriebsgesellschaft m.b.H. & Co KG,179974,
Trading & Consulting 'H.P.C.' GmbH,179976,
Van Olst Multidiensten B.V.,179978,
Zorn - Wolf GmbH,179979,
Jumo Meß- und Regelgeräte Gesellschaft m.b.H.,179981,
Udo Pfeifer Verwaltungs GmbH,179982,
Oberforsthof Alm Ges.m.b.H.,179983,
Oellinger Enns Steyr GmbH & CoKG,179984,
WBG Wohnen und Bauen Gesellschaft mbH Wien,179986,
Wittka Galvanisierung Gesellschaft m.b.H.,179987,
Kühl-und Ladeneinrichtungen Handelsgesellschaft m.b.H.,179988,
KIBB Immobilien GmbH,179989,
KINO Betriebsgesellschaft m.b.H.,179990,
Klima Gesellschaft m.b.H.,179991,
Reiter - Lavanttaler Holzbau GmbH,179993,
Leopold Stranzl GmbH & Co KG,179997,
LAPP AUSTRIA GmbH,179998,
Lomographische GmbH,179999,
L. Derksen & Co. Gesellschaft m.b.H.,180000,
Kommunal- und Infrastrukturservice GmbH (KIS),180001,
Ing. Kurzmann Gesellschaft m.b.H.,180002,
INTER-TREUHAND PRACHNER Wirtschaftsprüfungs- und Steuerberatungsgesellschaft m.b.H.,180003,
Familie Ronacher GmbH,180004,
Hirschmugl Ges.m.b.H. & Co KG,180005,
Franz PESCHKA'S Wtw. Dachdeckerei-Spenglerei Ges.m.b.H.,180006,
Holz im Bau - Montagen für Tischlereiprodukte Ges.m.b.H. & Co KG,180008,
IVC GmbH,180010,
DR. SHEBL & PARTNER Generalplaner GmbH,180011,
Dr. Jakob Schmalzl Schwechater Wirtschaftsprüfungs- und Steuerberatungsges.m.b.H.,180012,
Papyrus Altpapierservice Handelsgesellschaft m.b.H.,180013,
PM-INTERNATIONAL GmbH,180014,
E.G.R. Vertriebs- und Handelsges.m.b.H.,180015,
Tom Sampl GmbH,180017,
Trügler Recycling - und Transport - GesmbH,180018,
MILO Transporte GmbH,180019,
Multiplast Kunststoffverarbeitung GmbH,180021,
BEWACHUNG-DIENSTLEISTUNG-INFORMATION  BAECKER & PARTNER GmbH,180026,
Boston Scientific Gesellschaft m.b.H.,180027,
Binderberger Maschinenbau GmbH,180028,
CAMPUS 02 Fachhochschule der Wirtschaft GmbH,180032,
Weyand & Co. GmbH,180033,
Günter Klockmann Bedachungen GmbH,180047,
MGM GmbH,180052,
Samson Mess- und Regelgeräte Gesellschaft m.b.H.,180061,
SB Bauunternehmung GmbH,180062,
Rathaus Gastronomie GmbH,180070,
Kahmann-Frilla Lichtwerbung GmbH,180071,
handyshop.cc telecommunication GmbH,180075,
Innova Immobilien GmbH,180077,
E-S-A Personal GmbH,180079,
"""Wertheim"" Vertriebsgesellschaft m.b.H.",180081,
Ärzteheim Betriebsgesellschaft m.b.H.,180082,
Urmann Trockenbau GmbH,180084,
WOJTEK Installationen GmbH & Co. KG,180087,
Kranz Luft-Klima-Technik GmbH,180089,
KENIG GmbH,180090,
Reinoldus Rettungsdienst gGmbH,180093,
Loonbedrijf Van der Maas B.V.,180095,
LIDY & BECK Dienstleistungs GmbH,180096,
Interfood-Lebensmittelgroßhandel GmbH,180097,
InnoNav IT-Dienstleistungen GmbH,180098,
HAKA Kunz GmbH,180099,
Gesundheits- und Pflegezentrum St. Oswald GmbH,180100,
H + S Zauntechnik Gesellschaft m.b.H.,180101,
Felder Metall GmbH,180102,
essentis Pflegedienst GmbH,180103,
Pernauer Chemiewerke GmbH,180104,
Posthotel Kassl Haid GmbH,180106,
Perner Group Service GmbH,180107,
JOMA Gaststätten GmbH,180108,
Triora B.V.,180110,
tractive GmbH,180111,
Kaltenbrunner GmbH,180112,
MICHELIN Reifenverkaufsgesellschaft m.b.H.,180114,
medPhoton GmbH,180116,
Kreml GmbH,180117,
"""Wild Republic"" Handelsgesellschaft m.b.H.",180121,
"""Hotel Tyrol"" Helena Ramsbacher GmbH",180122,
"""Loy Tec"" electronics GmbH",180123,
Zorn Manfred GmbH,180124,
Jagerhofer GmbH,180125,
Waizenauer Bauunternehmen GmbH & Co KG,180126,
Wolfgang Weisi GmbH,180127,
Kerkoc GmbH,180128,
Kötz GmbH,180129,
VGN Medien Holding GmbH,180130,
KPMG Services GmbH Steuerberatungsgesellschaft,180131,
G & P AIR SYSTEMS VertriebsgmbH,180132,
Grenzkraftwerke Gesellschaft mit beschränkter Haftung,180133,
Gebrüder Krings Bergbahnen GmbH,180134,
Nordex Käserei Gesellschaft m.b.H.,180135,
NOVAPARK HotelbetriebsgmbH,180136,
NORICA TIMBER Vertrieb GmbH,180137,
Fachhochschule Kufstein Tirol Bildungs GmbH,180138,
Fachhochschul Errichtungs- und Betriebs GmbH,180139,
L'AMIE AG lifestyle insurance services,180140,
HENNLICH GmbH & Co KG,180141,
Hollinsky & Partner Ziviltechnikergesellschaft m.b.H.,180143,
Huber Bau GesmbH,180144,
Ingenieurbüro Passer & Partner Ziviltechniker GmbH,180145,
firstbird GmbH,180146,
Die Mödlinger Saubermacher Ges.m.b.H.,180147,
din - Dietmar Nocker Facilitymanagement GmbH,180148,
Dr. Katschnig GmbH,180149,
Kunesch GmbH,180150,
PZP Steuerberatung GmbH,180151,
Privatklinik Maria Hilf GmbH,180152,
EFA Chemie GmbH,180153,
UNICONSULT Steuerberatungs GmbH,180154,
Prehal Immobilien GmbH,180155,
Erdbau Baumgartner GmbH,180156,
TSD Brand- und Wasserschaden Sanierung Gesellschaft mbH,180158,
Top Hochgurgl Betriebs GmbH & Co KG,180159,
M-Tech GmbH,180160,
m2n - consulting and development gmbh,180161,
MKW Kunststofftechnik GmbH,180162,
Margarethner Verpackungsgesellschaft m.b.H.,180163,
Bildungskindergarten fun&care gGmbH,180164,
Blaguss-Minibus-Service GmbH,180165,
Bernhofer Transporte GmbH,180166,
Betten-Ammerer Gesellschaft m.b.H. & Co. KG,180167,
Moosleitner Gesellschaft m.b.H.,180168,
RM Umweltkonsulenten ZT GmbH,180169,
Rehaklinik Enns GmbH,180170,
Wiesinger Bau GmbH,180171,
Cafe - Restaurant GOLDENES LAMM GmbH,180172,
CS Sozialmanagement Steiermark GmbH,180173,
Johanniter Tirol Rettungs- und Einsatzdienste mildtätige GmbH,180174,
ViraTherapeutics GmbH,180175,
Eurowheel GmbH,180176,
Hotel Gasthof Hirschen Franz Fetz GmbH,180177,
HealthCare Competence GmbH,180178,
Laireiter STE GmbH,180179,
LUKOIL Lubricants Europe GmbH,180180,
vivamar Hotel- und Bäderbetrieb GmbH,180181,
Architekt Dipl.-Ing. Kroh & Partner Ziviltechniker GmbH.,180182,
Auto Strasser Gesellschaft m.b.H. & Co.KG,180183,
Altenwohnheim Kitzbühel GmbH,180184,
Francisco Deutschland GmbH,180185,
HERKA GmbH,180186,
Hermann Mayer Sand- und Schottergewinnung Gesellschaft m.b.H.,180187,
Holler Dach GmbH,180188,
THERM-TEC Putz-Estrich-Fassaden GmbH,180189,
Hotel Schwarzbrunn GmbH,180190,
DirectSens GmbH,180191,
OptimaMed Gesundheitstherme Wildbad Betriebs GmbH,180192,
eden-real bau- & immobilientreuhand g.m.b.h.,180193,
Hotel Guglwald GmbH,180194,
Gasthaus Webersdorfer GmbH,180195,
Tetra Pak GmbH,180196,
KELOG Logistik GmbH,180197,
Jet Personalservice GmbH,180198,
Sport Sailer GmbH & Co KG,180199,
SINNO GmbH,180200,
Software Competence Center Hagenberg GmbH,180201,
Sommerhuber GmbH,180202,
tierLADEN SinCity GmbH,180203,
KMT-Heiztechnik Gesellschaft mbH,180204,
El Capitan Gastro GmbH,180205,
MaMa's Boys GmbH,180206,
RM Bauträger GmbH,180207,
PRIMUS Logistics GmbH,180208,
Walter Kunststoffe GmbH,180209,
Backwelt Bäckereibetriebs GmbH,180210,
RO-Bau GmbH,180211,
Haidbauer Holzbau GesmbH & Co KG,180212,
Z+H Weber GmbH,180213,
Ledermüller Installationen GmbH,180214,
YAKISOBAR,180215,
QUADRATURE RESTAURATION,180216,
JUST DRIVE,180217,
OISEDIS,180218,
NURSEA,180224,
LULOU,180227,
FACTORIA 2.0,180228,
HAMMAX,180230,
FORESTRY FRANCE,180232,
PLANET,180236,
ESPRIT TRAITEUR,180239,
PROMOFIELD,180242,
POMME,180244,
MSRT,180248,
MSK,180249,
"""Innviertlerlandei"" Johann Poringer Gesellschaft m.b.H. & Co. KG.",180250,
"""Lehm-Ton-Erde"" Baukunst GmbH",180251,
3 G Gruppe Geotechnik Graz ZT GmbH,180252,
Zottmann GmbH,180253,
Jeitler - Fida Aufzüge GmbH,180255,
Objentis Software Integration GmbH,180256,
WLS Bad & Heizungs-Interieur GmbH,180257,
Wilfling Holding und Management GmbH,180258,
Kolarik im Prater GmbH,180259,
KMB Steuerberatung Krottendorfer & Partner GmbH,180260,
Kreuzschwestern Küchen GmbH,180262,
Kress + Hansen GmbH,180263,
Glogar Umwelttechnik GmbH,180264,
Ramseier Normteile GmbH,180266,
Liedauer & Kral GmbH,180269,
LOGISTIK PARK 19 Lagerservice Betriebs GmbH,180270,
Lagler Fenster Türen GmbH,180271,
Innsbruck Information und Reservierung GmbH,180272,
Hochreiter Lebensmittelbetriebe GmbH,180273,
IDENTEC SOLUTIONS AG,180274,
FUN Vergnügungsbetriebe GmbH,180275,
Herz Energietechnik GmbH,180276,
HOFMANN Wärmetechnik GmbH,180277,
FAMOS Hoch- u. Tiefbau GmbH.,180278,
Häusler Gesellschaft m.b.H.,180279,
IFM Immobilien Facility Management und Development Gesellschaft m.b.H.,180280,
Holmes Place Wien GmbH,180281,
Der Eismacher Kitzwögerer GmbH,180282,
Pichler Formenbau GmbH,180285,
PROMAX Project Management GesmbH,180286,
ESL Advanced Information Technology GmbH,180287,
PRIM Haustechnik GmbH,180288,
E-NORM Estrich- und Bodenverlegung GesmbH,180289,
MABEKO Malen-Beschichten-Korrosionsschutz GmbH,180292,
brandschutz 2000 systemvertrieb gesellschaft m.b.H.,180295,
Conform Badmöbel Gesellschaft m.b.H.,180299,
"ripken & ripken, hifi + video GmbH",180301,
J-Club AT GmbH,180303,
"""Kärntner Friedenswerk"" gemeinnützige Wohnungsgesellschaft m.b.H.",180304,
OptimaMed Rehabilitationszentrum Aspach GmbH & Co KG,180305,
Winit Germany GmbH,180307,
Woschitz Engineering ZT GmbH,180308,
WEB Windenergie AG,180309,
KKLW Service- und Versorgungsdienste GmbH,180310,
Kolpinghaus-für betreutes Wohnen-GmbH,180311,
REMA Handels GmbH.,180314,
LES ARCHES DE SEGRE,180317,
Lorencic GmbH Nfg. & Co KG,180320,
Iris Fabiane Gastronomiebetriebs-GmbH,180321,
FLOWTEC Industrietechnik GmbH,180322,
Ford Motor Company (Austria) GmbH,180323,
Hotel Furgler GmbH & Co KG,180324,
Friedrich Jerich Transport GmbH Nfg & Co KG,180325,
H. Schnabl GmbH,180326,
Huber Vermögensverwaltung GmbH,180328,
"""Isolar"" Isolierglaserzeugung Gesellschaft m.b.H.",180329,
Drack GmbH,180330,
Fleischmann & Petschnig Dachdeckungs-Gesellschaft m.b.H.,180331,
feibra GmbH,180332,
hali gmbh,180333,
Praher und Mathä Malereibetriebsgesellschaft mbH.,180335,
Erste Group Services GmbH,180336,
Top Spirit Handels- und Verkaufsgesellschaft m.b.H.,180338,
Marchl Stahlbau Ges.m.b.H.,180339,
Meiller GmbH.,180340,
TECHNISCHES BÜRO HÖDL GMBH,180341,
DEUTZ Austria GmbH,180342,
TECHNOFLEX Verpackungen GmbH,180343,
Wiencont Container Terminal Gesellschaft m.b.H.,180344,
BGM EXPRESS TRANSPORTS SAS,180346,
Barracuda Networks AG,180347,
Horitschoner Werkzeugbau Ges.m.b.H.,180348,
CIRSE Congress Innovation Research GmbH,180350,
CREYNAUVE,180351,
Ratka Dachbau Gesellschaft m.b.H.,180352,
RAUCH Furnace Technology GmbH,180353,
FläktGroup Austria GmbH,180354,
KTR Logistik GmbH,180355,
Ernst Riedler Fahrzeugbau- u.Vertriebsgesellschaft m.b.H.,180356,
Josef Duben KG.,180357,
Galvanowerk Julius Holbe Gesellschaft m.b.H.,180358,
Ringer GmbH,180359,
Lugmair Handels- und Transportgesellschaft m.b.H.,180361,
PHYMED PHYSIKALISCHE MEDIZIN GmbH,180362,
