Organization - Name,Organization - ID,Organization - Website (Lusha)
HEROLD Business Data GmbH,183535,
Landgenossenschaft Ennstal LANDENA - Wels KG,183536,
ITG Informationstechnik Graz GmbH,183537,
Krankenhilfe GmbH,183538,
IMR metal powder technologies GmbH,183539,
HTB-Plan Haustechnik Planungs GmbH,183540,
Die österreichische Bibliothekenverbund und Service Gesellschaft m.b.H.,183541,
HERO Holzbau GmbH,183542,
Pamminger - Maschinenbau Gesellschaft m.b.H. & Co.KG.,183543,
Elektrotechnik Posch GmbH,183544,
Zauner Industrie-Service GmbH,183545,
KIMUS Kindermuseum Graz GmbH,183546,
Polygon Platin Service GmbH,183547,
Pressinger GesmbH,183548,
EZW Werkzeugbau GmbH,183549,
etn Energie- und Telecom Netze GmbH,183550,
Ertl GmbH,183551,
ENVIRAL Oberflächenveredelung GmbH,183552,
Elektro Weiland GmbH,183553,
Eberl Ofenbau & Fliesen GmbH & Co KG,183554,
Forbo Eurocol Deutschland GmbH,183555,
Zellinger GmbH,183556,
Gstöttner & Partner Steuerberatung Gesellschaft m.b.H. & Co. KG,183557,
"""souvenirworld"" Handels GmbH",183558,
Medacta Austria GmbH,183559,
LARsys-Automation GmbH,183560,
Trop Möbelabholmarkt GmbH,183561,
MeisterLabs Software GmbH,183562,
Mittendorfer Bau GmbH & Co KG,183563,
K & K Dienstleistungen Mannert GmbH,183564,
Kaiser von China Gastronomie GmbH,183565,
Kohlbach Energieanlagen GmbH,183566,
Kohlbach Services GmbH,183567,
Buchbinderei Papyrus Ges.m.b.H. & Co KG,183568,
Walter Temmer GmbH,183569,
USP Indicator Solutions GmbH,183570,
KPI Personalbereitstellung GmbH,183572,
Ing. Dietmar Waser GmbH,183573,
OMV Gas Logistics Holding GmbH,183574,
Günther SCHADN GesmbH,183575,
"""DITI"" Trockenbau GesmbH",183576,
Zoo Salzburg Gemeinnützige GmbH,183577,
J. Figl Gesellschaft m.b.H. & Co KG,183578,
Weltweitwandern GmbH,183579,
Wilhelm Stift Gesellschaft m.b.H. & Co KG,183580,
Wenzl Group GmbH,183581,
"VIVA - Haus, Bauträger & Immobilien GmbH",183582,
Vienna CityTax Steuerberater GmbH,183583,
KLEVETA Kamin GmbH,183584,
KATTUN Möbelerzeugungs GmbH,183585,
Remedia Homöopathie Mag. pharm. Robert Müntz Ges.m.b.H.,183586,
GOGATEC GmbH,183587,
Gewista Service GmbH,183588,
Grünau Schisport GmbH,183589,
RAMONDA Bekleidungs GmbH,183590,
Gaugl Metallhandel GmbH,183591,
LE BOL Gastronomie-BetriebsgmbH,183592,
LIDI Liegenschaftsverwaltungs- und Dienstleistungsgesellschaft mbH,183593,
LVA GmbH,183594,
FURAL Systeme in Metall GmbH,183595,
Hotel Panorama Royal GmbH & Co KG,183596,
Forstinger International GmbH,183597,
Fourtec Fördertechnik GmbH,183598,
I.D.C. Central Europe GmbH Internationale Daten der Computerindustrie,183599,
Holzbau Lengauer-Stockner GmbH,183600,
Hotel Grimmingblick Ges.m.b.H.,183601,
Frischgetränke Schloß Starkenberg Getränkegesellschaft m.b.H. & Co. KG.,183602,
H. Janits GmbH,183603,
IT Pro-Consulting & Software GmbH,183604,
Huemer GmbH,183605,
DEKRA Austria GmbH,183606,
DRGT Systems GmbH,183607,
Die Gärtnerei Schwaighofer GmbH,183608,
"""kuechen werkstatt"" einrichtungs-gmbh",183609,
LIMODOR Lüftungstechnik GmbH & Co KG,183610,
Ebner-Trans GmbH,183611,
Plasmo Industrietechnik GmbH,183612,
Ekkehard Passler GmbH,183613,
"TIQU-Tiroler Qualitätszentrum für Umwelt, Bau und Rohstoffe GmbH",183614,
THERME NOVA KÖFLACH GmbH & CO KG,183615,
Moser Kfz Handels-GmbH,183616,
Ulrich Seidl Filmproduktion GmbH,183617,
Hotel Sonnberghof GmbH & Co KG,183618,
Maiers Hotelbetriebs GmbH,183619,
Brindlinger Versicherungsmakler GmbH,183620,
Baldinger und Partner Unternehmens-und Steuerberatung GmbH,183621,
Bitschnau Metallverarbeitung GmbH,183622,
B.F. Brandtech GmbH,183623,
"""TopReport"" Schadenbesichtigungs GmbH",183624,
Landzeit Wolfgang Rosenberger GmbH,183625,
Orange Wings BetriebsGesmbH,183626,
CRYPTAS it-Security GmbH,183627,
Wiener Neustädter Stadtwerke und Kommunal Service GmbH,183628,
Hotel Tuxerhof GmbH,183629,
JL Personalmanagement GmbH,183630,
IT-Team GmbH,183632,
Holzbau Bammer GmbH,183633,
Hays Österreich GmbH,183634,
XPS Stranzinger GmbH,183635,
Wintersport Tirol Aktiengesellschaft & Co. Stubaier Bergbahnen Kommanditgesellschaft,183636,
NDF Holding GmbH,183637,
Fisserhof GmbH & Co. KG,183638,
Hutter Druck Gesellschaft m.b.H. & Co. KG,183639,
J Grabner GmbH,183640,
ROSCH Bauunternehmung GmbH,183641,
DC elektronische Zahlungssysteme GmbH,183642,
Alpinhotel Berghaus GmbH,183643,
"Glock Health, Science and Research GmbH",183644,
Familie Riml GmbH & Co. Sporthandel KG.,183645,
Ing. Franz Thurner Baumeister Gesellschaft m.b.H. & Co. KG.,183646,
Familienresort Ellmauhof GmbH,183647,
PC-DENTAL Pichler Christian GmbH,183648,
Oberngruber Logistik GmbH,183649,
kpp consulting gmbh,183650,
FWU Austria AG,183651,
Pinzgau Milch Produktions GmbH,183652,
Procon Unternehmensberatung GmbH,183653,
PÖTTINGER Entsorgungstechnik GmbH,183654,
Michlbauer GmbH,183655,
Soravia Equity GmbH,183656,
STEP GmbH,183657,
S. M. Wild Gesellschaft m.b.H. & Co. KG.,183658,
Scheybal GmbH,183659,
WFS BauhandwerkgmbH,183660,
LeitnerLeitner Wirtschaftsprüfungs- und Steuerberatungsgesellschaft mbH,183661,
Stadtgemeinde Mödling Betriebsgesellschaft m.b.H.,183662,
Manfred Bichler Transporte GmbH,183663,
Terra Möbel-Produktions GmbH,183664,
ELCO Austria GmbH,183665,
Grazer Treuhand Steuerberatung GmbH & Partner KG,183666,
currycom communications GmbH,183667,
OZB Gesellschaft für Oberflächentechnik mbH,183668,
Therefore Corporation GmbH,183669,
PRISMA Film- und Fernsehproduktion GmbH,183670,
Wagner Sicherheit GmbH,183671,
workfactory GmbH,183672,
HOISN' Wirt GmbH,183673,
"""Hotel Forelle"" Betriebsgesellschaft mbH & Co.KG",183674,
Zwickl-Holz GmbH,183675,
Urban GmbH,183676,
OSR Facility Services GmbH,183677,
WESTTECH Maschinenbau GmbH,183678,
Weiss Autobusunternehmung Gesellschaft m.b.H.,183679,
Weingut Gesellmann GmbH,183680,
Keusch Fleischvertriebs GmbH,183681,
Karl Mäser Hotel Alpenrose GmbH & Co KG,183682,
KASTNER HandelsgesmbH,183683,
RT-CAD Tiefenböck GmbH,183684,
Regionalmanagement Oberösterreich GmbH,183685,
Google Austria GmbH,183686,
"""Eposcomputer"" Handels GmbH",183687,
Lang GmbH,183688,
L & R Transport und Erdbau GmbH,183689,
Ochensberger GmbH & Co KG,183690,
Flori GmbH,183691,
Ingenieurbüro Lang GmbH,183692,
Hotel zum Hirschen GmbH & Co KG,183693,
HPC IBK GmbH,183694,
Hotel Post - Ischgl GmbH & Co.KG,183695,
Hasenhütl GmbH,183696,
Hotel Lacknerhof GmbH,183697,
Fohrenburg s'Fäscht GmbH,183698,
Haus der Musik Museum GmbH,183699,
Peherstorfer GmbH,183700,
Elektro Berger GmbH,183701,
Elektro PALMESHOFER GmbH,183702,
EVK DI Kerschhaggl GmbH,183703,
Innovation Salzburg GmbH,183704,
Physiotherm Holding GmbH.,183705,
EPLAN GMBH,183706,
Vogl & Co Ges.m.b.H.,183707,
Trummer GmbH,183708,
TRAPP Die Blumen- und Gartenwelt GmbH,183709,
Tauschek Elektro GmbH u.Co.KG.,183710,
Media Markt Leoben City Shopping GmbH,183711,
MediaMarkt Wels GmbH,183712,
MOLL-MOTOR Mechatronische Antriebstechnik GmbH,183713,
MediaMarkt Vöcklabruck GmbH,183714,
MediaMarkt Haid Center GmbH,183715,
MediaMarkt Klagenfurt City Arkaden GmbH,183716,
OGO-Transporte GmbH,183717,
"REHAB ZENTRUM STADLAU, Physikalisches Institut GmbH",183718,
Babenbergerhof C. Breyer GmbH,183719,
OÖN Redaktion GmbH & Co KG,183720,
Cargomind (Austria) GmbH,183721,
Cateringkultur GesmbH,183722,
Karl Skala GmbH,183724,
Golob Transport GmbH,183725,
Kurt Größbacher GmbH,183726,
Karl Kollitsch Güterbeförderungsgesellschaft m.b.H.,183727,
BBG Baugeräte GmbH,183728,
PRISMA solutions EDV-Dienstleistungen GmbH,183729,
NORFRI Futtermittelhandel GmbH,183730,
"""Remus Innovation Forschungs- und Abgasanlagen Produktions GmbH""",183731,
LogicLine Technology GmbH,183732,
architekten gerner und partner zt gmbh,183733,
Napalm Records Handels GmbH,183734,
H & W Montage GesmbH,183735,
Antenne Kärnten - Regionalradio GmbH & Co KG,183736,
ABR Automobilvertriebs GmbH,183737,
Ing. Paul Sogl Bau GmbH,183738,
WRS Energie- u. Baumanagement GmbH,183739,
Jürgen Auer Gesellschaft m.b.H. & Co KG,183740,
Kilzer GmbH & Co KG,183741,
DRAU DACH Dachdeckerei & Spenglerei GmbH,183742,
KIMA Cinemas Vienna GmbH & Co Nachfolge KG,183743,
LESI-SoftData GmbH,183744,
ZETA Holding GmbH,183745,
Haigner Transport und Entsorgung GmbH,183746,
Neuherz-Geier Seniorenheim GmbH,183748,
Neuper GmbH,183749,
Fleischerei Stabauer GmbH & Co KG,183750,
Schallaburg Kulturbetriebsges.m.b.H.,183751,
SCOOP & SPOON GmbH,183752,
Woman & Health Krankenanstalts GmbH,183753,
Sajovitz GmbH,183754,
Sport - Brugger GmbH,183755,
KAB Straßensanierung GmbH & Co KG,183756,
"""TRAISEN"" Holding GmbH",183757,
Bergbahnen Berwang GmbH & Co KG,183758,
Mössler Dach GmbH,183759,
HOTEL WEISSES KREUZ Betriebs GmbH,183760,
Volgger Installationen GmbH,183761,
Franz Roth GmbH,183762,
UNISPED Speditions GmbH,183763,
Sobolak International GmbH,183764,
Hotel Liebmann GmbH & Co KG,183765,
Eisner ZT GmbH,183766,
POLYSAN Handelsgesellschaft m.b.H. & Co KG,183767,
Physikalisches Ambulatorium Knittelfeld Ges.m.b.H. Nfg. GmbH & Co KG,183768,
Brenntag Austria Holding GmbH,183769,
Unterberger Automobile GmbH & Co KG,183770,
Russmedia Digital GmbH,183771,
Auto Wais GmbH,183772,
Mediscan GmbH & Co KG,183773,
ZUKUNFTSSCHMIEDE Voggeneder GmbH,183774,
Josef Wenigwieser GmbH,183775,
Weigl-Aufzüge Gesellschaft m.b.H. & Co. KG.,183776,
Wäscherei Betrieb Mühl & Co. GesmbH,183777,
KOWALICZEK Malermeister GmbH,183778,
Kneidinger und Lutz Steuerberatung GmbH,183779,
Klammer Hotel GmbH,183780,
Kinderhotel Laderhof GmbH,183781,
Rauriser Hof Betriebsgesellschaft m.b.H. & Co KG.,183782,
Rubatscher Steuerberatungs- und Wirtschaftsprüfungsgesellschaft mbH,183783,
Getreide-Gutscher GmbH & Co KG,183784,
Neumayer GesmbH,183785,
GTS Automation GmbH,183786,
Freundl GmbH,183787,
IMS-Brandrat GmbH,183788,
Ing. Christian Mayerhofer GmbH,183789,
Hotel Wetzlgut Betriebsgesellschaft m.b.H.,183790,
Hotel Nationalpark GmbH,183791,
HOVA Maschinenbau GmbH,183792,
Hufnagl Gesellschaft m.b.H. & Co KG.,183793,
Hotel Berghof Mayrhofen GmbH,183794,
Hotel Kitzspitz GmbH,183795,
Die Mediengesellschaft FilmproduktionsgmbH,183796,
KAMPER Handwerk+Bau GmbH,183797,
Europe Match GmbH,183798,
Elektro Horvath GesmbH,183799,
HM Staber Holding Transport GmbH,183800,
Zöchling Metalltechnik GmbH,183801,
WOMBATS Naschmarkt GmbH,183802,
Walter Linser Tischlerei- und Bestattungs-Gesellschaft m.b.H.,183803,
Wiener Bezirksblatt GmbH,183804,
Wallner Bau GmbH,183805,
Wolf Ges.m.b.H.,183806,
Kempinski Hotel Vienna Management GmbH,183807,
KML Precision Machining GmbH,183808,
Keimelmayr Speditions- und Transport GmbH,183809,
Rohrmoser & Hettegger GmbH,183810,
GemNova Dienstleistungs GmbH,183811,
G.H. Betriebs GmbH,183812,
Kreuzschwestern Sierning GmbH,183813,
Koch alpin GmbH,183814,
Lasertechnik Laimer GmbH,183815,
Falkensteiner Hotel Cristallo GmbH,183816,
FM Installationsges.m.b.H.,183817,
inno aktiv GmbH,183818,
INTS It's not the same Austria GmbH,183819,
Haslinger GmbH,183820,
Heinz Preising GmbH,183821,
Hotel Salzburger Hof GmbH & Co KG,183822,
International Jet Management GmbH,183823,
Powerlines Energy Austria GmbH & Co KG,183824,
PANTO OUTDOOR Sportbekleidung Handel GmbH,183825,
Paketlogistik in Austria GmbH,183826,
Egon Klade Möbeltransporte GmbH,183827,
Eßmeister - Schwarzinger GmbH,183828,
EAS Elektroanlagen-Sicherheitstechnik GmbH,183829,
eduCARE GmbH,183830,
EOS Partner Wirtschaftsprüfung und Steuerberatung GmbH,183831,
infowerk Medien & Technik GmbH,183832,
Texstar Produktions- und Beteiligungs GmbH,183833,
MediaMarkt Bürs GmbH,183834,
Mitter GmbH,183835,
MediaMarkt Amstetten CCA GmbH,183836,
Musa Kaya Handels-GmbH,183837,
MTA GmbH,183838,
MediaMarkt Graz Liebenau GmbH,183839,
MM Forsttechnik GmbH,183840,
MediaMarkt Wien Lugner City GmbH,183841,
Kirschner & Zechmeister GmbH,183842,
Kröll's Alpenwelt GmbH & Co KG,183843,
West Werbeagentur GmbH,183844,
Unterberger Automobile GmbH u.Co.KG,183845,
BiologoN Gesellschaft m.b.H.,183846,
Blanco Hotex GmbH,183847,
BWF Wohnbau GmbH,183848,
CADstar Technology GmbH,183849,
Ludwig Reiter Schuhmanufaktur GmbH,183850,
Zero.Point.Systems GmbH,183851,
Wallner Wirtschaftstreuhand & Steuerberatungs-GmbH,183852,
Karl Schweighofer GmbH,183853,
Vierthaler GmbH,183854,
Franz Rumpf Ges.m.b.H.,183855,
GLASREIN SPEZIALREINIGUNGSSERVICE GmbH,183856,
ALPINA Personalconsulting GmbH,183857,
Ötztal Bäck GmbH,183858,
Autohaus Berger GmbH.,183859,
AGM Durmont Austria GmbH,183860,
Atzlinger GmbH,183861,
AWZ Soziales Wien GmbH,183862,
Holz-Schnell GmbH,183863,
FCA Services Germany GmbH,183864,
Reininger GmbH,183865,
Melitta Professional Coffee Solutions International GmbH,183866,
Kirchberger Ges.m.b.H. & Co. KG,183867,
VAL BLU RESORT GmbH,183868,
Ing. Markus Stock GmbH,183869,
Brunner Bau GmbH,183870,
Privatquelle Gruber GmbH & Co KG.,183871,
Huber Schaltanlagen Gesellschaft m.b.H. & Co. KG.,183872,
"Hotel Tirolerhof, Jürgen Leitner GmbH",183873,
NEUFRA Speditions Ges.m.b.H.,183874,
Gesellschaft für ganzheitliche Förderung und Therapie Niederösterreich GmbH,183875,
Wopfinger Baustofflogistik GmbH,183876,
Thaller GmbH,183877,
ISODAEM GmbH,183878,
Holzbau Obermoser Gesellschaft m.b.H. & Co.KG.,183879,
Gleichweit Objekttischlerei GmbH,183880,
Sendlhofer & Partner Steuerberatungs GmbH,183881,
"biohelp - biologischer Pflanzenschutz-Nützlingsproduktions-, Handels- und Beratungs GmbH",183882,
OptimaMed Rehabilitationszentrum Raxblick GmbH,183883,
Moden Penz Gesellschaft m.b.H. & Co. KG.,183884,
TLP Transport & Logistik GmbH,183885,
GF Fleischproduktion GmbH & Co KG,183886,
Wild Elektronik und Kunststoff GmbH & Co KG,183887,
Pilz Gebäudereinigung GmbH,183888,
Anton Meißnitzer Transportgesellschaft m.b.H.,183889,
EH-Tech Installations GmbH,183890,
Urban GmbH & Co KG,183891,
HOGE Bau-GmbH,183892,
ARTUS Steuerberatung GmbH & CO KG,183893,
Elektro - Biedermann Gesellschaft m.b.H. & Co KG,183894,
"""Das Goldberg"" GmbH",183895,
XS-Bauunternehmen GmbH,183896,
Zahnmedizinisches Institut Dr. Huemer GmbH,183897,
Johann Friedl GmbH,183898,
Jumio Software Development GmbH,183899,
"""HAUS- U. KÜCHENTECHNIK"" Handels- Gesellschaft m.b.H. & Co. KG.",183900,
Oswald Kienbacher GmbH,183901,
Obritzberger Gesellschaft m.b.H.,183902,
Optik Gerhard Müller GmbH,183903,
Ordnungsdienst der Stadt Linz GmbH,183904,
WHS GmbH,183905,
WISAG Sicherheit & Service GmbH & Co KG,183906,
Kreuzberger Bau Salzburg GmbH,183907,
KP Keltenpark Betreuungseinrichtungs GmbH,183908,
WISAG Gebäudetechnik GmbH & Co. KG,183909,
Zeidler Stapler GmbH,183911,
Riepl Lüftungsanlagenbau GmbH,183912,
RSB Formwork Technology GmbH,183913,
Gesellschaft für Pharmatransporte GmbH,183914,
NEVEON Holding GmbH,183916,
Galactic Services Company GmbH,183917,
LIETZ - Linz GmbH,183918,
Lemberona Handels GmbH,183919,
FPG Fusion Promotion GmbH,183920,
ICUnet.AG,183921,
Ing. Tsetinis Beratungs GmbH,183922,
Husky-KTW GesmbH,183923,
ISP Sporthandel GmbH,183924,
Hotel Salzburg Betriebsgesellschaft mbH,183925,
HOFA Service GmbH,183926,
Hoffmann Reitsammer & Partner Steuerberatung GmbH & Co KG,183927,
DIALOG Bildungs- und Beratungsinstitut GmbH,183928,
Hnik Hempel Meler ZT GmbH,183929,
4Jobs Personalmanagement GmbH.,183930,
P&E Personal Express GmbH,183931,
EB Medl GmbH & Co KG,183932,
Elektro Schiller GmbH,183933,
Engl GmbH,183934,
Ebner Event Logistics GmbH,183935,
Josef Foidl Gesellschaft m.b.H. & Co. KG,183936,
TechTalk GmbH,183937,
Kramer Nutzfahrzeug Service Center GmbH,183938,
FB Personalmanagement GesmbH,183939,
MediaMarkt Wien Columbus GmbH,183940,
FreshFX Media GmbH,183941,
Unser Ö-Bonus Club GmbH,183942,
Nieten Internationale Spedition GmbH,183943,
Brüder Thumfort Gesellschaft m.b.H.,183944,
Weekend Magazin GmbH,183945,
R&S Gourmets GmbH,183946,
Ing. Stefan Machacek Dach und Fassade GmbH,183947,
CCE Österreich GmbH,183948,
Kieninger Elektro- u. Installationstechnik GmbH,183949,
COUNT IT GmbH,183950,
Comprei-Reinraum-Handel- und Schulungs GesmbH.,183951,
NSA Bewachungs-Detektei GmbH,183952,
Wehdorn Architekten Ziviltechniker GmbH,183953,
Ferman Bau Ges.m.b.H.,183954,
1A-Landhotel Schicklberg GmbH,183955,
XIT-cross information technologies GmbH,183956,
ZM Montagen GmbH,183957,
Jungwirth Metallbau - Landtechnik GmbH,183958,
Johann Obermayr Gesellschaft m.b.H. & Co KG,183959,
Oppeneiger Holzbau GmbH,183960,
Ornetsmüller Bau GmbH,183961,
via donau - Österreichische Wasserstraßen-Gesellschaft m.b.H.,183962,
O.H.J.-Transport GmbH,183963,
Katzenberger GmbH,183964,
KS Ing. H. Kristl & Co GmbH,183965,
Kostner GmbH,183966,
KWR Karasek Wietrzyk Rechtsanwälte GmbH,183967,
Krückl Baugesellschaft m.b.H. & Co. KG.,183968,
KENNEDY GmbH,183969,
KIEFEL Packaging GmbH,183970,
Gruber Hotel GmbH,183971,
NEXT LAYER Telekommunikationsdienstleistungs- und Beratungs GmbH,183972,
Lenze Austria GmbH,183973,
FEI GmbH,183974,
Fellner Wratzfeld & Partner Rechtsanwälte GmbH,183975,
Hotel Wandl Hotelbetriebsges.m.b.H. & Co KG,183976,
Donau Kälte GmbH,183977,
Die Haustechniker Technisches Büro GmbH,183978,
IAT Injektions- und Abdichtungstechnik GmbH,183979,
IBG Innovatives Betriebliches Gesundheitsmanagement GmbH,183980,
HEUFT AUSTRIA GMBH,183981,
Reisch Maschinenbau GmbH,183982,
Pohl & Co. Metallwarenerzeugung Gesellschaft m.b.H. & Co. KG.,183983,
PRO MENTE SALZBURG Gemeinnützige Gesellschaft für Arbeitsrehabilitation m.b.H.,183984,
PRO MENTE SALZBURG Gemeinnützige Gesellschaft für psychische und soziale Rehabilitation m.b.H.,183985,
pewag Liegenschaften Brückl GmbH,183986,
ECA Medical Handels-GmbH,183987,
easy select Personalservice GmbH,183988,
equalizent ST GmbH,183989,
Ländle Gastronomie GmbH,183990,
Tiefbau Burger GmbH,183991,
VINCA Hausservice GmbH,183992,
Trauner Gesellschaft m.b.H. & Co. KG.,183993,
MWS HighTec GmbH,183994,
Obermair Beteiligungs- und Verwaltungs-GmbH,183995,
KSH Holding GmbH,183996,
MOTODROM Zweirad GmbH,183997,
Medizinische und Chemische Labordiagnostik Lorenz & Petek GmbH,183998,
"""adRom"" Media Marketing GmbH",183999,
M & P Holzbau und Handelsges.m.b.H.,184000,
Brandl Baugesellschaft m.b.H.,184001,
connexia - Gesellschaft für Gesundheit und Pflege gem. GmbH,184002,
UBIMET GmbH,184003,
Compax Software Development GmbH,184004,
Josef Moser Gesellschaft m.b.H. & Co. KG.,184005,
Ivalis Austria GmbH,184006,
Österreichische Facility Management Gesellschaft mbH,184007,
"""Happy Fitness"" Gesellschaft mbH",184008,
Otto Gehmacher Gesellschaft m.b.H. & Co. KG.,184009,
OEBG Power Solutions GmbH,184010,
WF Interfoods Handelsges.m.b.H.,184011,
Wölfleder Bernhard GmbH,184012,
"VWG ""Vienna 19"" Wein GmbH",184013,
VBS Hobby Service GmbH,184014,
Kulinario Ried Küchenbetriebsgesellschaft mbH,184015,
Rudolf Tmej GmbH - Fabrik für technische Federn,184016,
Gappmaier GmbH,184017,
Nokia Solutions and Networks Österreich GmbH,184018,
GIG Fassaden GmbH,184019,
Robooptic Systems GmbH,184020,
G-Team Gerüsteverleih GmbH,184021,
REVITA GmbH,184022,
L&H Gastro GmbH,184023,
Leo Krimbacher Personalmanagement GmbH,184024,
FKF Forst- und Gutsverwaltung GmbH & Co KG,184025,
ifw mould tec GmbH,184026,
INNOTECH Holding GmbH,184027,
Fleischhauerei Lettner GmbH,184028,
ifw kunststofftechnik GmbH,184029,
Frömmel GmbH,184030,
Imperial Tobacco Austria Marketing Service GmbH,184031,
Josef Schellhorn Gesellschaft m.b.H.,184032,
Hasibeder Personalservice Gesellschaft mbH,184033,
Hendrickson Commercial Vehicle Systems Europe GmbH,184034,
Herzog Kälte-Klima Anlagenbau GmbH,184035,
Hotel Loferer Gesellschaft m.b.H. & Co. KG.,184036,
der Wiesenhof Hotel GmbH,184037,
DI Carlo Chiavistrelli GmbH,184038,
DOLCE VITA Speiseeis Produktions GmbH,184039,
Dyson Austria GmbH,184040,
DIE GARTEN TULLN GmbH,184041,
Pallottiner Liegenschaftsverwaltung GmbH,184042,
Patritz Dunkler Stempel und Schilder Fabrik GmbH,184043,
PFOTENHILFE Lochen - gemeinnützige Tierschutz GmbH,184044,
Eckhardt GmbH,184046,
ERCO Lighting GmbH,184047,
Theobroma Systems Design und Consulting GmbH,184048,
TÜV AUSTRIA HOLDING AG,184049,
Möbelbau Breitenthaler GmbH,184050,
Grinschgl GmbH,184051,
BREM BAU GmbH,184052,
BMAT GmbH,184053,
Gersthofer Straße 51 Gastronomiebetriebs GmbH,184054,
Innofence Handels GmbH,184055,
RFE - Gase GmbH,184056,
Kremstaler Hofbäckerei Resch GmbH,184057,
KB-Logistik GmbH,184058,
zimmermann bau-gmbh,184059,
KAOS Bildungsservice - Gemeinnützige GmbH,184061,
KOLM-Moden GmbH,184062,
RESE Reinigungsservice GmbH,184064,
Ragginger Rammtechnik Transport und ErdbewegungsgmbH,184065,
Gerald Szegner Gesellschaft m.b.H.,184066,
Landestheater Niederösterreich Betriebs GmbH,184067,
Farbenhaus - Malermeister Bodner GmbH,184068,
Leobersdorfer Maschinenfabrik GmbH,184069,
Hochstöger Ges.m.b.H.,184071,
Felix Mitter Bau GmbH,184072,
Fit Inn Sportstudio GmbH,184073,
FLUIDTIME Data Services GmbH,184074,
DENTEC Labor Lang GmbH,184075,
d-con.net GmbH,184076,
Elektro Wenger GmbH,184077,
Eisvogel Hubert Bernegger GmbH,184081,
Zimmerei Winkler GmbH,184082,
Eberspächer Tageslichttechnik GmbH,184083,
"""KUWO"" Kultiviertes Wohnen Bau GmbH",184084,
Micheluzzi-Hotel Gesellschaft m.b.H.,184085,
Metabau GmbH,184086,
TBK Automatisierung und Messtechnik GmbH,184087,
TCM Systems GmbH,184088,
Zangerl Eugen Hotelbetriebs GmbH,184089,
MDI Management Development GmbH,184091,
BIONA Vertriebs- & Handelsges.m.b.H.,184092,
CTS GmbH competence for technical solutions,184093,
Brauerei Ried Getränke GmbH,184094,
Coiffeure Sturmayr Lz. GmbH,184096,
Watlow Plasmatech GmbH,184097,
"""Rankweiler Hof"" Gastronomie GmbH",184098,
"""Der Stadtelektriker"" H. Lukas GmbH",184099,
Kolb GesmbH,184100,
Kirschenhofer Holding GmbH,184101,
Kolping Altenpflege Wien-Leopoldstadt GmbH,184102,
Neue Raumpflege GmbH,184103,
Norische Nudelwerkstatt GmbH,184104,
Gutsche Pulverbeschichtung GmbH,184105,
GRUBER GMBH,184106,
König Sonnenschutz GmbH,184107,
Lackner Umweltservice GmbH,184108,
Laimer Bau GmbH,184109,
Leitzinger Bau GmbH,184110,
LOGICX consulting & workflow integration GmbH,184111,
Hastings Telecommunications & Services GmbH,184113,
Hochrather Landtechnik GmbH,184114,
HT Electronic Systems GmbH,184115,
HOLZBAU ROLLER GmbH,184116,
Hochkönigin GmbH & Co KG,184117,
HTP High Tech Plastics GmbH,184118,
HUBER Signage Austria GmbH,184119,
Helmut Eder Mode GmbH,184120,
DONAU Kanol GmbH & Co KG,184121,
Docolution GmbH,184122,
PROVINZENZ gemeinnützige Betriebsgesellschaft m.b.H.,184123,
PILS ZAHNTECHNIK GMBH,184124,
Eurofins Lebensmittelanalytik Österreich GmbH,184125,
EMEA Handelsgesellschaft mbH,184126,
TSS Telco Sales Services GmbH,184127,
Toferer Textil GmbH,184128,
Ulrich Beer GmbH,184129,
Motormobil Autohaus Marchtrenk GmbH,184130,
Mater Salvatoris Alten- und Pflegeheim GmbH,184131,
Trayport Austria GmbH,184132,
Bildungszentrum der Jesuiten und der Caritas gemeinnützige Ges.m.b.H.,184133,
Bäckerei - Cafe Rudolf Klappacher GmbH,184134,
J. Reichhart GmbH,184135,
Werner & Mertz Professional Vertriebs GmbH,184136,
chance plus gemeinnützige GmbH,184137,
Campingworld Neugebauer GmbH,184138,
Nöbauer - Tüchler GmbH,184139,
Wildmoser/Koch & Partner Rechtsanwälte GmbH,184140,
WEINGUT LOIMER GMBH,184141,
1A-Landhotel Schicklberg GmbH & Co KG,184142,
"""bs-modelshop"" GmbH",184143,
Querfeld's Wiener Konditorei GesmbH,184144,
Urbe Aero GmbH,184145,
OfficeXpress GmbH,184146,
Objekt- & Hotelausstattung Felbermayr GmbH,184147,
Renner Verwaltung u. Bereitstellung GmbH,184148,
Rath BetriebsgmbH,184149,
Gugerell & Idrizi GmbH,184150,
Gemeinnützige Altersfürsorge GmbH,184151,
GH Winkler Holz GmbH,184152,
Gartenbau Gassner GmbH,184153,
Lenhardt GmbH,184154,
Lüftner Cruises GmbH,184155,
Fritz Schneider GmbH,184156,
FREY Automation GmbH,184157,
FTG greenlogistics GmbH,184158,
iSYS Medizintechnik GmbH,184159,
HATEC Aluprofile GmbH,184160,
Huber Fertigputz GmbH,184161,
Hotel Edelweiss Wagrain GmbH,184162,
Haus Lamberg Pflegeheim Gesellschaft mbH,184163,
HOMAG AUSTRIA Gesellschaft m.b.H.,184164,
Heilpädagogische Familien gemeinnützige GmbH,184165,
DesCon Engineering GmbH,184166,
DPM Bau GmbH,184167,
Vermessung Schubert ZT GmbH,184168,
Hotel Tauernhof Hettegger GmbH,184169,
HTL Handel-Transport-Logistik GmbH,184170,
